,quality,venue_area,venue_impact_factor,venue_single-blind,review,embedded_prestige,median_citation,embedded_experience
367,0.55897032,3,4.731704448,0,5.251271337,19.90179298,241.5,24.63712648
368,0.43241336,3,9.275162623,1,4.764091866,11.34444571,34,9.937641678
369,0.606333978,4,4.939739355,1,5.491396696,3.24602277,1,20.50507111
370,0.520182417,3,15.31270024,1,3.978792707,5.755191992,13,34.81836283
371,0.435249387,8,0.25932048,1,6.249799223,0.204255867,8,1.098589864
372,0.485805008,8,0.25932048,1,7.548714417,19.67111954,36,10.45956792
373,0.552174918,5,20.98172168,0,4.211918079,13.41980898,135.5,19.8051857
374,0.339750314,7,3.524652059,0,4.062010108,0.911610291,1,1.889194554
375,0.371787011,4,1.624035873,0,4.765783038,19.71480873,62,18.96058227
376,0.369299029,8,0.25932048,1,5.991245852,0.734771685,5.5,1
377,0.476309232,4,5.229631394,1,5.843710463,17.8748768,217,66.24679914
378,0.330728609,3,18.4222621,0,3.033587673,12.04164493,148,23.14541145
379,0.585648792,3,11.83502883,0,4.521521808,5.510484911,673,19.14569844
380,0.527809204,2,4.788023974,1,5.503851137,9.470544689,21.5,1.430587823
381,0.540620668,1,8.727797183,1,4.16736351,9.806912204,136,34.79101315
382,0.344874078,2,4.788023974,1,3.74301612,0.911610291,1,1
383,0.481176292,5,20.98172168,0,3.309502506,9.470544689,53.5,15.56477238
384,0.301519253,1,0.022484002,1,7.42174145,0.736853549,1,19.49538476
385,0.286494061,0,8.036826078,1,3.150040328,0.911610291,1,49.64085071
386,0.600959214,1,1.659270748,1,5.798046129,8.177431624,28.5,7.818209657
387,0.497182781,4,2.83639394,1,5.43101942,5.696119788,172,8.610528824
388,0.435125615,4,2.83639394,1,4.808234199,0.381094473,1,1.499276631
389,0.424550718,1,3.199741888,1,4.699208613,5.829269209,88.5,12.15164335
390,0.330352898,5,20.98172168,0,3.05583783,5.510484911,7,23.14862706
391,0.533854825,3,15.31270024,1,4.324750073,11.52128431,143,45.78112543
392,0.429645852,4,4.59378242,0,4.776511741,0.911610291,7,1
393,0.45142131,8,0.141966826,1,6.734247774,0.204255867,11,1
394,0.541323203,0,12.37759281,0,4.235242582,15.6889614,71,19.51595099
395,0.348996427,7,7.728490996,0,3.690876371,0.736853549,1,7.805170863
396,0.519865792,0,12.37759281,0,3.947971236,4.500607381,22.5,11.74214755
397,0.478287029,1,0.7034131,1,6.048309235,7.108386981,9.5,28.17773774
398,0.615717366,3,9.275162623,1,4.913581013,4.500607381,419.5,10.42759711
399,0.553085403,3,18.4222621,0,3.740627837,21.45490904,397,47.14202415
400,0.590574109,2,14.79521195,1,5.53335293,15.05784232,323,35.96058532
401,0.466535351,4,1.624035873,0,5.263420753,9.470544689,110.5,10.99358224
402,0.629574386,4,2.83639394,1,5.975094278,8.177431624,841,32.18377933
403,0.479235896,5,2.177517779,0,5.195438066,5.696119788,60,27.9191054
404,0.319268102,8,11.05771451,1,3.435613788,4.18392765,152.5,36.62879258
405,0.516347021,4,4.939739355,1,4.926793059,11.72608539,131,19.28955867
406,0.598669519,8,7.252614759,1,5.759744001,12.55930763,576,35.08702847
407,0.446831261,1,7.38860646,1,4.432846672,0.736853549,16,4.592521171
408,0.324382718,1,0.022484002,1,7.732340096,6.153272199,9.5,12.19775511
409,0.523821884,8,11.05771451,1,5.612719351,11.39653205,108,19.26097876
410,0.589333701,3,0.379492839,1,7.416282644,29.56583168,145,19.17669861
411,0.422333224,9,2.945309362,0,4.807514045,0.204255867,6,1
412,0.45743833,3,18.4222621,0,3.496729368,0.867921106,5.5,1.853432952
413,0.506450483,1,8.727797183,1,5.242158053,15.05784232,130,18.23488929
414,0.497054272,1,8.727797183,1,4.256813935,6.381781748,12,1
415,0.54873984,9,2.945309362,0,5.356920669,12.55930763,96,25.78321169
416,0.504626496,4,14.41197854,0,3.778705213,9.884776829,134.5,41.86966685
417,0.488961209,2,10.69306554,0,4.35828649,4.36745796,194,19.62762915
418,0.587866452,3,18.4222621,0,4.420256538,13.86530317,270.5,25.30700615
419,0.547934268,5,2.177517779,0,5.548747611,19.06681769,402,19.41708059
420,0.492887672,1,8.97114818,1,5.44392569,12.14069121,122,28.9390415
421,0.569482608,1,8.97114818,1,4.08297821,5.510484911,680,28.99633332
422,0.533074754,1,8.727797183,1,5.48808476,17.8748768,32,1.798748046
423,0.348288768,1,4.189733351,0,3.957719686,8.212907474,1,21.59884947
424,0.576268172,8,0.25932048,1,7.751983446,7.108386981,207.5,12.42967962
425,0.601031553,3,9.275162623,1,5.895364813,17.8748768,322,19.68750816
426,0.441676596,2,4.788023974,1,4.325458483,8.240454059,120.5,11.1974187
427,0.491808804,0,8.036826078,1,4.036892822,5.510484911,7,17.83302242
428,0.498442651,2,8.938704278,0,4.510076907,8.014097285,12,1.839621223
429,0.519798249,7,3.524652059,0,4.829028094,15.05784232,69,17.94705304
430,0.335557676,2,30.62050318,1,2.476395176,0.736853549,1,2.740876297
431,0.299131717,2,4.788023974,1,3.72796793,0.734771685,1,41.75087152
432,0.521688407,3,15.31270024,1,4.268350568,16.86750675,106.5,26.83921029
433,0.299588661,0,12.37759281,0,2.95658708,16.85219277,51,25.26468553
434,0.429645852,1,0.022484002,1,7.721686754,0.204255867,7,1
435,0.344874078,6,15.23658774,1,3.523487735,0.911610291,1,1
436,0.553848216,2,30.62050318,1,2.955834196,8.394328467,436,24.96321613
437,0.30644608,0,17.26094737,0,2.73757512,0.911610291,5.5,30.04640723
438,0.378491364,3,11.83502883,0,2.873654258,25.98254154,114,23.11082805
439,0.403453606,3,0.379492839,1,6.72323878,0.736853549,4,1
440,0.326290861,1,1.659270748,1,5.643735348,33.14912182,213,47.5522681
441,0.514908422,7,3.524652059,0,4.914501828,16.39416744,107.5,34.15812608
442,0.508409022,4,14.41197854,0,3.894499399,19.53797012,16,1.074634351
443,0.564823903,7,7.728490996,0,4.235275011,7.958745082,464,20.5106684
444,0.475460799,3,9.275162623,1,4.86786519,33.14912182,198,61.13615459
445,0.505744981,3,0.379492839,1,6.91867337,13.17506701,112.5,23.96162885
446,0.475181927,4,5.229631394,1,5.490215508,25.98254154,86,23.88866514
447,0.532528944,4,1.624035873,0,5.698024262,18.5069433,57.5,15.38306373
448,0.474834944,1,8.727797183,1,3.538460057,5.755191992,187,58.25953426
449,0.500869688,1,8.727797183,1,4.203606477,9.232231458,142,23.39674253
450,0.475353768,4,4.939739355,1,4.051567742,9.232231458,92,25.79667826
451,0.541392608,1,1.659270748,1,6.612612441,23.4091465,121,21.54126352
452,0.316701842,1,2.725073619,0,4.235547373,5.559223249,1,18.12535998
453,0.500869688,1,2.725073619,0,5.212812831,9.232231458,142,23.39674253
454,0.442416307,2,4.788023974,1,5.297285471,23.17206848,244.5,8.274247942
455,0.507189416,5,20.98172168,0,3.566822886,17.8748768,145,20.53335082
456,0.506450483,7,7.728490996,0,3.945449586,15.05784232,130,18.23488929
457,0.482551464,5,2.177517779,0,5.48207141,9.232231458,136,34.35266912
458,0.47971152,1,2.725073619,0,4.590589574,16.39416744,35,20.68789494
459,0.464128411,0,17.26094737,0,3.556819588,17.8748768,63,21.49402529
460,0.556862621,4,2.83639394,1,6.387745876,33.14912182,394,20.47014895
461,0.298986578,0,8.036826078,1,3.570403524,0.204255867,1,22.40750123
462,0.304136924,5,1.043717523,1,5.115560544,0.603704129,1,9.745584252
463,0.546447647,0,7.331598506,1,4.501890097,7.872011523,286,17.83302242
464,0.474909724,1,7.38860646,1,4.874667157,20.40314281,168,51.74598658
465,0.618316751,1,0.022484002,1,9.809233701,11.3554489,1021,53.23705728
466,0.593713815,7,3.524652059,0,4.763473734,23.25136673,550.5,37.35613974
467,0.413749381,4,14.41197854,0,3.801916652,0.736853549,5,1
468,0.303607103,4,5.229631394,1,3.689238661,0.204255867,1,17.42911501
469,0.473393856,8,11.05771451,1,4.386078616,17.8748768,83,23.91058393
470,0.407101363,4,4.939739355,1,4.168911407,0.603704129,2.5,12.26759933
471,0.596529757,2,8.938704278,0,3.663964185,7.958745082,921,21.37666339
472,0.510341489,6,2.523482699,1,6.436401145,20.52019193,90,25.21201681
473,0.331175263,3,15.31270024,1,4.048979044,19.53797012,82,21.00691027
474,0.523000433,1,8.727797183,1,5.082338041,18.96496863,66,17.6224904
475,0.48131607,3,8.402094848,0,4.588589469,11.70843506,67,30.21054924
476,0.579145477,1,0.7034131,1,6.737259514,7.28162987,285.5,21.64033821
477,0.480765522,5,2.177517779,0,5.30674202,5.755191992,20,1
478,0.484889459,3,0.379492839,1,6.50765016,4.347799315,4,1.239505068
479,0.556539268,4,14.41197854,0,4.331340453,20.40314281,325,16.14803252
480,0.565161456,8,0.141966826,1,8.970206406,20.86452738,342,31.90750242
481,0.528196075,1,8.7222919,0,4.283773586,15.05784232,52,1
482,0.317992405,0,12.37759281,0,3.247390472,3.823534626,6,19.43453934
483,0.410020563,8,0.25932048,1,6.104060266,0.911610291,5,1.504448226
484,0.460552415,2,10.69306554,0,4.130243114,5.64660162,7,18.66792018
485,0.43508228,1,3.199741888,1,4.303381466,0.911610291,4,1.436230879
486,0.491423054,3,4.731704448,0,4.750584362,21.76535738,51,14.42414939
487,0.480044057,0,7.331598506,1,5.691011343,13.80857497,9,22.77797228
488,0.409223876,1,7.38860646,1,4.039864745,0.736853549,2.5,8.563532979
489,0.528774723,6,15.23658774,1,4.613254131,20.40314281,451,46.43547189
490,0.448830114,1,2.725073619,0,4.885880476,0.736853549,8.5,1.475119026
491,0.556798557,1,8.97114818,1,5.578754211,22.23524413,455,24.45178385
492,0.634631115,2,30.62050318,1,5.127753671,21.79799249,125,20.89239527
493,0.624840539,3,15.31270024,1,5.206004435,21.31919347,516,15.04404766
494,0.318328684,1,2.613581455,1,5.172055055,11.99462362,75,35.94902715
495,0.550005653,3,28.03373719,1,3.289541467,7.872011523,349,20.92673973
496,0.30663626,8,0.25932048,1,5.63245791,8.212907474,1,20.02293265
497,0.326443986,3,15.31270024,1,3.039388157,7.152076166,204.5,29.44279946
498,0.47853903,6,15.23658774,1,4.690919892,15.05784232,38,20.34463603
499,0.419117174,4,4.939739355,1,4.019128986,0.736853549,3.5,19.77378599
500,0.329777349,1,0.7034131,1,5.08562945,0.911610291,4,8.704196655
501,0.473878144,8,0.25932048,1,6.113360662,5.755191992,69,18.79912136
502,0.336117189,7,7.728490996,0,3.645001403,0.734771685,1,13.16321885
503,0.307373895,0,12.37759281,0,3.031960276,17.8748768,66,21.83013907
504,0.50899051,8,11.05771451,1,4.028439194,9.232231458,189,27.09690725
505,0.446793489,3,15.31270024,1,3.332231229,0.204255867,10,1
506,0.442350568,5,2.177517779,0,4.609460363,8.552121491,142,23.39674253
507,0.294869425,0,7.331598506,1,3.364470328,0.736853549,1,28.41128309
508,0.334103621,4,4.939739355,1,5.036915907,14.97829175,11.5,10.88588898
509,0.483565274,0,17.26094737,0,3.942026325,15.53025968,113,11.79622302
510,0.297079902,1,1.659270748,1,4.182431758,0.911610291,1,24.96149625
511,0.482328672,7,7.728490996,0,4.16175426,15.21709221,86,22.73859873
512,0.607469536,3,8.402094848,0,4.991167376,15.73373779,389,16.39757746
513,0.513165794,1,0.022484002,1,8.215658383,6.854061074,97.5,29.37723777
514,0.295535392,0,17.26094737,0,2.573828751,0.911610291,1,27.3095042
515,0.540557272,2,10.69306554,0,4.112834017,10.38159295,16.5,3.629335757
516,0.573696859,6,15.23658774,1,4.011862818,7.526741095,46,1.746634386
517,0.331327007,1,8.727797183,1,3.319619797,5.755191992,4,20.2583796
518,0.489262127,3,9.275162623,1,5.044051988,3.333401141,7,1
519,0.296729855,8,0.25932048,1,5.530425158,0.204255867,1,25.46997034
520,0.290693734,4,2.83639394,1,3.862096938,5.64660162,1,27.45064106
521,0.499170609,5,1.043717523,1,6.729286288,25.04605475,68,18.70088504
522,0.298847164,3,8.402094848,0,3.328593208,0.911610291,1,22.58277568
523,0.529264915,6,2.523482699,1,6.669362021,15.05784232,70,2.904891499
524,0.51895676,3,18.4222621,0,3.288954404,5.872958394,57.5,10.22347143
525,0.606756655,6,2.523482699,1,7.423098922,20.86116814,361,21.04655992
526,0.612983039,1,1.659270748,1,6.874065502,22.23524413,456,20.14003414
527,0.284271652,4,14.41197854,0,2.958460371,0.736853549,1,59.25425172
528,0.529032599,4,4.381387002,1,5.544661162,12.55930763,298,28.81010625
529,0.376701665,2,14.79521195,1,3.317569036,5.955072609,19,1.400102382
530,0.502924779,0,8.036826078,1,5.105301126,15.35342107,41.5,9.532815455
531,0.453475296,3,15.31270024,1,3.154022768,0.736853549,12,1.275028869
532,0.305680994,1,8.97114818,1,3.338003043,0.204255867,1,15.62113364
533,0.304674038,5,2.177517779,0,4.380886625,11.40916699,13.5,13.63556332
534,0.28851121,0,8.036826078,1,3.347569076,0.557933079,1,45.39037677
535,0.284304263,4,4.59378242,0,3.802525561,0.911610291,1,59.09281445
536,0.436031088,2,4.788023974,1,4.543234631,0.204255867,8,1
537,0.329122766,1,8.727797183,1,3.617713987,4.448168298,7.5,1
538,0.577978314,5,1.043717523,1,5.94197388,7.872011523,208.5,30.14304704
539,0.513484283,3,12.22246237,0,4.308055988,14.12413451,174,24.71845313
540,0.455120622,1,1.659270748,1,5.442355332,0.911610291,7,1
541,0.325485623,4,4.59378242,0,3.972568707,6.242518751,1,20.53366423
542,0.344018998,4,5.229631394,1,3.930419912,0.204255867,1,1.138153141
543,0.499945179,2,30.62050318,1,4.063477507,7.391476336,40.5,11.40015138
544,0.382706309,0,12.37759281,0,3.691833653,13.99521806,96,25.8089151
545,0.326155307,5,1.043717523,1,5.82437132,15.74651323,304,47.5522681
546,0.50492541,3,18.4222621,0,4.112918137,11.51806284,70,23.14208187
547,0.553431269,8,7.252614759,1,4.894836271,33.14912182,468,27.43545067
548,0.55301899,1,7.38860646,1,4.635170249,9.470544689,162,21.30965684
549,0.560546403,2,10.69306554,0,4.798568648,12.60367445,47.5,12.40502547
550,0.46958767,0,7.331598506,1,4.310648998,9.232231458,65,19.4602345
551,0.474136585,4,4.939739355,1,5.726977422,25.98254154,84,23.82135778
552,0.593566192,1,8.97114818,1,4.929813051,8.263749231,392.5,22.94497793
553,0.491816666,8,7.252614759,1,5.743998932,10.25902636,68,17.85743935
554,0.620010055,5,1.043717523,1,7.013247479,18.66611937,157.5,21.33576502
555,0.557901546,3,28.03373719,1,3.554421705,5.755191992,461,24.17912437
556,0.611440442,1,0.7034131,1,7.496892267,27.77418661,141,19.74787026
557,0.434222498,2,10.69306554,0,3.952845709,0.911610291,1,19.90773766
558,0.605851945,5,1.043717523,1,7.189076364,5.696119788,450.5,13.97713671
559,0.523387557,5,2.177517779,0,4.778694193,7.872011523,86,22.73859873
560,0.286603528,2,10.69306554,0,3.268538225,0.204255867,1,49.23066997
561,0.590914133,0,7.331598506,1,6.501096536,12.71971763,69,18.65754603
562,0.344684748,1,4.189733351,0,4.128963039,0.911610291,1,1.030259961
563,0.411247827,3,0.379492839,1,5.994375655,0.204255867,4,1
564,0.469785581,1,4.189733351,0,4.54724739,3.211047601,1,23.49778928
565,0.33333322,3,18.4222621,0,2.959563999,8.394328467,4,16.99532771
566,0.390435436,1,8.97114818,1,3.567458248,0.204255867,3,1
567,0.344874078,1,0.7034131,1,5.214768863,0.736853549,1,1
568,0.561339738,0,17.26094737,0,3.507751352,13.14434228,191.5,18.46376684
569,0.313770936,1,8.97114818,1,3.756757298,16.94298768,1,35.1941175
570,0.563466498,4,1.624035873,0,5.621283342,5.2956065,10,18.3931389
571,0.505251753,4,4.381387002,1,5.342580034,13.41980898,11,17.49071945
572,0.53906006,1,2.725073619,0,4.922973456,19.81626001,205.5,49.14888443
573,0.54805173,5,2.177517779,0,5.16976266,24.10889283,234,34.81836283
574,0.56267359,3,28.03373719,1,4.475811706,14.97829175,62.5,10.29687503
575,0.481436005,0,8.036826078,1,5.562765897,25.08974394,66.5,45.73301909
576,0.575406475,8,11.05771451,1,3.842669212,5.755191992,917,35.61177271
577,0.463525457,3,9.275162623,1,5.05758292,19.67111954,50,14.06915442
578,0.540402895,1,7.38860646,1,5.974732245,16.75464132,117,19.17669861
579,0.516527056,2,4.788023974,1,4.685692685,7.526741095,151,17.03579674
580,0.475562462,7,7.728490996,0,4.363995671,7.526741095,18,1
581,0.430482901,1,0.7034131,1,5.33432911,0.736853549,8,1.737791561
582,0.532730812,3,12.22246237,0,3.463309403,20.40314281,649,63.34583057
583,0.606504513,4,14.41197854,0,4.216480386,15.05784232,18,16.63702976
584,0.290254416,0,17.26094737,0,2.606493609,0.736853549,1,36.25803364
585,0.500730841,7,3.524652059,0,5.04983174,7.179343103,2.5,27.80819303
586,0.551080621,4,14.41197854,0,3.929421149,7.872011523,21,1.800204764
587,0.326582857,3,0.379492839,1,5.679149377,3.811229144,4,22.4989126
588,0.483178306,4,4.381387002,1,5.043602984,8.394328467,21,1
589,0.464737476,4,2.83639394,1,4.671196476,4.836021009,60,19.92111083
590,0.515348894,2,4.788023974,1,5.933137735,25.98254154,423,58.21008898
591,0.534251006,1,0.022484002,1,8.42234449,5.510484911,664,62.81500484
592,0.474819015,7,7.728490996,0,4.358621123,22.23524413,96,27.48597378
593,0.601382482,8,0.141966826,1,8.728198411,14.36211929,215,22.33551834
594,0.295812682,0,17.26094737,0,2.582954088,0.204255867,1,26.86738068
595,0.373841104,4,4.939739355,1,4.15625202,7.958745082,50,17.85743935
596,0.332478767,4,14.41197854,0,2.802039971,15.73373779,51,21.05200384
597,0.422333224,6,2.523482699,1,4.833712655,0.736853549,6,1
598,0.40250052,1,3.199741888,1,4.492924724,0.204255867,4,1.126157904
599,0.402669957,4,4.381387002,1,4.163227779,0.911610291,4,1.103521178
600,0.442843925,4,14.41197854,0,3.35020606,6.640966544,4,22.73859873
601,0.567834108,2,30.62050318,1,4.700084665,10.38159295,1115,52.65230139
602,0.341930309,3,18.4222621,0,3.047805394,0.911610291,1,1.492330883
603,0.460090012,4,14.41197854,0,3.432510898,2.651710599,5.5,10.1654305
604,0.507299114,3,9.275162623,1,5.042243442,14.52026642,43.5,12.2098726
605,0.54416772,1,1.659270748,1,5.552896736,8.238634344,102.5,21.63357932
606,0.344144911,2,30.62050318,1,2.636267193,0.911610291,1,1.117567834
607,0.444866178,7,2.885981092,0,5.181094581,4.836021009,14,3.741061195
608,0.560693359,4,4.381387002,1,5.196715987,3.279105956,1,1.026373034
609,0.313046548,0,17.26094737,0,2.828155166,11.99462362,62.5,38.70635685
610,0.428805266,4,14.41197854,0,3.182797441,0.204255867,8,1.979245506
611,0.362504381,9,2.945309362,0,4.437695752,0.82423192,1,1.263971555
612,0.583698685,3,4.731704448,0,5.057623653,6.615174738,60,19.92111083
613,0.314042088,3,15.31270024,1,3.956896426,10.56999818,4,34.45323486
614,0.43056535,4,4.59378242,0,3.978545096,7.504751603,6.5,2.507675725
615,0.372601908,8,0.141966826,1,6.40887162,7.872011523,4,1.361822223
616,0.553848216,0,8.036826078,1,4.963631703,8.394328467,436,24.96321613
617,0.300516345,3,28.05221767,0,2.368904434,0.204255867,1,20.59014638
618,0.512293458,3,15.31270024,1,4.73198115,11.81778502,81,18.87069808
619,0.488114839,1,8.7222919,0,4.324331214,6.196961384,3.5,10.60685735
620,0.377747343,3,4.731704448,0,3.98926487,11.06984451,82,8.519630575
621,0.514733494,7,3.524652059,0,4.986798965,15.86886677,20,1
622,0.509683056,5,1.043717523,1,6.931877741,11.95093444,17.5,30.00199115
623,0.54995762,8,0.141966826,1,7.15435804,3.85491833,177,18.21893961
624,0.536208045,6,15.23658774,1,4.669218338,9.03489627,66,21.45037135
625,0.477083854,8,7.252614759,1,4.267852809,5.510484911,121,34.10883212
626,0.325534918,0,7.331598506,1,4.278969597,19.58066219,127.5,23.43411916
627,0.472744409,1,8.97114818,1,3.986191083,7.958745082,17,1
628,0.394772409,7,7.728490996,0,3.788776214,12.91681094,68,17.11079935
629,0.481065807,7,7.728490996,0,3.880815184,17.8748768,213,58.51302166
630,0.610073316,3,8.402094848,0,4.50137523,11.55065529,431.5,27.85649789
631,0.428978957,5,20.98172168,0,3.740275366,16.7819191,206,19.49422756
632,0.466994531,1,8.97114818,1,5.290593768,12.55930763,56,17.2147427
633,0.341445538,0,17.26094737,0,2.90900544,7.970408099,900,38.28740381
634,0.375012504,3,15.31270024,1,4.412108491,17.32553208,11.5,14.63696536
635,0.476935112,5,20.98172168,0,3.126134651,5.955072609,103.5,31.81169275
636,0.475149032,1,2.725073619,0,4.191585531,7.958745082,68,17.85743935
637,0.554213358,1,0.022484002,1,9.922637285,12.04164493,78,24.21706947
